Track	Start_Time	Pitch	Duration	Dynamic
0.0	140.03	65	0.23	66
0.0	140.28	69	0.13	113
0.0	140.53	96	0.23	89
0.0	140.78	86	0.23	88
0.0	141.03	40	0.23	110
0.0	141.28	86	0.23	87
0.0	141.53	95	0.23	87
0.0	141.78	89	0.23	87
0.0	142.03	70	0.23	65
0.0	142.28	66	0.23	82
0.0	142.53	36	0.23	116
0.0	142.78	89	0.23	87
0.0	143.03	39	0.76	120
0.0	143.78	62	0.25	110
0.0	144.03	66	0.23	82
0.0	144.28	54	0.23	83
0.0	144.53	89	0.23	87
0.0	144.78	71	0.23	65
0.0	145.03	58	0.23	83
0.0	145.28	62	0.25	110
0.0	145.53	36	0.23	116
0.0	145.78	89	0.23	87
0.0	146.03	39	0.75	120
0.0	146.78	38	0.25	110
0.0	147.03	36	0.23	116
0.0	147.28	84	0.23	77
0.0	147.53	89	0.23	87
0.0	147.78	58	0.23	83
0.0	148.03	89	0.23	87
0.0	148.28	62	0.25	110
0.0	148.53	95	0.23	87
0.0	148.78	66	0.23	71
0.0	149.03	39	0.75	120
0.0	149.78	38	0.26	110
0.0	150.04	36	0.23	116
0.0	150.28	58	0.23	83
0.0	150.53	39	0.75	120
0.0	151.28	54	0.23	83
0.0	151.54	36	0.23	116
0.0	151.79	71	0.23	65
0.0	152.04	54	0.23	83
0.0	152.29	50	0.18	114
0.0	152.54	72	0.23	65
0.0	152.79	39	0.18	114
0.0	153.04	38	0.18	114
0.0	153.29	66	0.23	71
0.0	153.54	51	0.18	114
0.0	153.79	58	0.23	83
0.0	154.04	66	0.23	71
0.0	154.29	84	0.23	77
0.0	154.54	89	0.23	87
0.0	154.79	58	0.23	83
0.0	155.04	60	0.38	120
0.0	155.54	94	0.23	87
0.0	155.79	89	0.23	87
0.0	156.04	71	0.23	65
0.0	156.29	50	0.25	110
0.0	156.54	60	0.23	116
0.0	156.79	89	0.23	87
0.0	157.04	71	0.23	65
0.0	157.29	58	0.23	83
0.0	157.54	89	0.23	87
0.0	157.79	82	0.23	77
0.0	158.05	48	0.23	116
0.0	158.3	72	0.22	81
0.0	158.54	63	0.18	114
0.0	158.78	66	0.23	71
0.0	159.03	36	0.18	114
0.0	159.28	63	0.19	114
0.0	159.53	62	0.18	114
0.0	159.77	72	0.23	76
0.0	160.02	39	0.74	115
0.0	160.76	66	0.23	82
0.0	161.01	60	0.23	115
0.0	161.27	89	0.23	87
0.0	161.51	70	0.23	65
0.0	161.76	89	0.23	87
0.0	162.02	33	0.24	122
0.0	162.26	58	0.25	111
0.0	162.51	72	0.23	81
0.0	162.76	38	0.25	112
0.0	163.01	57	0.23	68
0.0	163.26	89	0.23	75
0.0	163.51	36	0.25	114
0.0	163.76	89	0.23	75
0.0	164.01	96	0.23	93
0.0	164.26	63	0.23	68
0.0	164.51	65	0.23	80
0.0	164.76	44	0.25	117
0.0	165.01	99	0.23	97
0.0	165.26	89	0.23	75
0.0	165.51	82	0.23	75
0.0	165.76	89	0.23	75
0.0	166.01	93	0.24	85
0.0	166.26	89	0.24	78
0.0	166.51	84	0.24	78
0.0	166.76	79	0.24	71
0.0	167.01	48	0.23	118
0.0	167.26	84	0.24	78
0.0	167.51	63	0.23	121
0.0	167.76	79	0.24	71
0.0	168.01	67	1.05	123
0.0	169.26	77	0.24	78
0.0	169.51	53	0.23	120
0.0	169.76	66	0.24	72
0.0	170.01	67	0.17	81
0.0	170.18	74	0.17	76
0.0	170.34	70	0.17	77
0.0	170.51	64	0.23	75
0.0	170.76	65	0.23	76
0.0	171.01	66	0.23	78
0.0	171.23	81	0.16	96
0.0	171.39	82	0.15	97
0.0	171.54	86	0.16	99
0.0	171.7	85	0.15	100
0.0	171.85	89	0.15	101
0.0	172.01	70	0.23	84
0.0	172.26	73	0.23	86
0.0	172.51	74	0.23	88
0.0	172.76	73	0.23	89
0.0	173.01	82	0.17	102
0.0	173.18	89	0.17	104
0.0	173.34	82	0.17	105
0.0	173.51	89	0.17	107
0.0	173.68	86	0.17	108
0.0	173.84	91	0.17	110
0.0	174.01	71	0.23	111
0.0	174.5	55	0.51	111
0.0	175.01	43	0.23	114
0.0	3.59	48	0.09	100
0.0	3.79	72	0.09	107
0.0	4.0	72	1.47	112
0.0	5.5	84	0.11	107
0.0	5.75	36	0.11	108
0.0	6.0	84	1.47	113
0.0	7.5	60	0.11	100
0.0	7.75	72	0.11	107
0.0	8.0	36	0.23	114
0.0	8.25	48	0.11	100
0.0	8.5	72	0.23	112
0.0	8.75	64	0.12	100
0.0	9.0	36	0.23	116
0.0	9.25	74	0.11	107
0.0	9.5	48	0.23	108
0.0	9.75	63	0.12	100
0.0	10.0	64	0.23	110
0.0	10.25	76	0.12	107
0.0	10.5	56	0.23	108
0.0	10.75	64	0.12	100
0.0	11.0	36	0.23	114
0.0	11.25	81	0.12	107
0.0	11.5	48	0.23	107
0.0	11.75	69	0.12	100
0.0	12.0	48	1.26	117
0.0	13.26	73	0.26	108
0.0	13.52	74	0.25	109
0.0	13.77	75	0.25	110
0.0	14.02	54	0.25	101
0.0	14.27	89	0.25	112
0.0	14.52	88	0.25	113
0.0	14.77	74	0.25	105
0.0	15.02	90	0.25	115
0.0	15.27	91	0.25	116
0.0	15.52	92	0.25	117
0.0	15.77	93	0.25	118
0.0	16.02	94	0.45	122
0.0	19.52	86	0.16	100
0.0	19.68	88	0.18	102
0.0	19.86	86	0.16	105
0.0	20.02	84	0.23	110
0.0	20.53	81	0.23	100
0.0	21.03	77	0.23	100
0.0	21.53	57	0.23	79
0.0	22.03	72	0.23	107
0.0	22.53	62	0.23	79
0.0	23.03	86	1.0	105
0.0	24.03	29	0.23	102
0.0	24.53	80	0.23	100
0.0	24.78	84	0.12	80
0.0	25.03	86	1.0	106
0.0	26.03	82	0.25	100
0.0	26.28	71	0.25	100
0.0	26.53	72	0.25	102
0.0	26.78	69	0.26	103
0.0	27.03	53	0.23	95
0.0	27.53	91	0.18	98
0.0	27.7	69	0.17	100
0.0	27.87	79	0.17	103
0.0	28.03	77	0.23	112
0.0	28.53	50	0.23	77
0.0	29.03	77	0.23	105
0.0	29.53	55	0.23	77
0.0	30.03	77	0.23	109
0.0	30.53	98	0.23	111
0.0	31.03	65	0.23	113
0.0	31.53	74	0.23	92
0.0	32.03	73	0.25	109
0.0	32.28	75	0.25	100
0.0	32.53	71	0.25	100
0.0	32.78	79	0.25	100
0.0	33.03	81	0.25	100
0.0	33.28	80	0.25	100
0.0	33.53	79	0.25	100
0.0	33.78	66	0.25	100
0.0	34.03	62	0.24	100
0.0	34.28	76	0.25	100
0.0	34.53	75	0.24	100
0.0	34.77	58	0.25	90
0.0	35.02	61	0.22	96
0.0	35.51	86	0.16	100
0.0	35.67	88	0.17	102
0.0	35.83	86	0.17	105
0.0	36.0	84	0.23	110
0.0	36.49	57	0.23	79
0.0	36.99	36	0.23	95
0.0	37.5	57	0.23	79
0.0	38.0	72	0.23	107
0.0	38.5	57	0.23	79
0.0	39.0	62	0.5	105
0.0	39.5	67	0.23	79
0.0	40.0	72	0.25	105
0.0	40.25	75	0.25	97
0.0	40.5	79	0.25	98
0.0	40.75	84	0.25	100
0.0	41.0	98	0.25	102
0.0	41.25	87	0.25	104
0.0	41.5	72	0.23	81
0.0	41.75	93	0.25	108
0.0	42.0	46	1.5	116
0.0	43.5	57	0.23	108
0.0	44.0	31	2.01	107
0.0	46.01	24	1.8	111
0.0	48.01	76	0.25	92
0.0	48.26	83	0.25	100
0.0	48.51	84	0.25	100
0.0	48.76	77	0.25	92
0.0	49.01	88	0.25	100
0.0	49.26	84	0.25	100
0.0	49.51	79	0.25	92
0.0	49.76	69	0.23	99
0.0	50.01	41	0.23	100
0.0	50.51	72	0.23	96
0.0	51.01	81	1.0	102
0.0	52.18	59	0.16	113
0.0	52.34	47	0.18	114
0.0	52.52	44	0.16	115
0.0	52.67	52	0.18	115
0.0	52.85	49	0.16	116
0.0	53.01	41	0.23	126
0.0	53.52	81	0.23	100
0.0	54.02	65	0.23	100
0.0	54.52	57	0.23	79
0.0	55.02	41	0.23	115
0.0	55.52	77	0.23	81
0.0	56.02	74	1.0	105
0.0	57.02	41	0.23	111
0.0	57.52	57	0.12	78
0.0	57.77	84	0.11	80
0.0	58.02	86	1.0	106
0.0	59.02	70	0.25	100
0.0	59.27	71	0.25	100
0.0	59.52	67	0.12	79
0.0	59.77	69	0.25	103
0.0	60.02	72	0.23	111
0.0	60.52	62	0.23	78
0.0	60.86	79	0.16	103
0.0	61.02	46	1.51	121
0.0	62.52	57	0.23	117
0.0	63.02	77	0.23	109
0.0	63.52	77	0.23	87
0.0	64.02	65	0.23	113
0.0	64.52	74	0.23	92
0.0	65.02	73	0.25	109
0.0	65.27	84	0.25	100
0.0	65.52	71	0.25	100
0.0	65.77	73	0.25	100
0.0	66.02	81	0.25	100
0.0	66.27	80	0.25	100
0.0	66.52	79	0.25	100
0.0	66.77	66	0.25	100
0.0	67.02	72	0.25	100
0.0	67.27	57	0.25	105
0.0	67.52	75	0.25	100
0.0	67.77	62	0.25	100
0.0	68.02	61	0.23	96
0.0	68.52	86	0.18	100
0.0	68.7	88	0.16	102
0.0	68.86	86	0.18	105
0.0	69.03	41	0.23	114
0.0	69.52	77	0.23	81
0.0	70.03	65	0.23	100
0.0	70.53	72	0.23	81
0.0	71.03	41	0.23	104
0.0	71.53	57	0.23	79
0.0	72.03	86	1.0	105
0.0	73.03	72	0.25	105
0.0	73.28	63	0.25	97
0.0	73.53	79	0.25	98
0.0	73.78	84	0.25	100
0.0	74.03	86	0.25	102
0.0	74.28	87	0.25	104
0.0	74.53	88	0.25	106
0.0	74.78	93	0.25	108
0.0	75.03	46	1.49	116
0.0	76.52	45	0.23	108
0.0	77.02	31	1.98	118
0.0	78.99	36	1.81	111
0.0	81.0	76	0.25	92
0.0	81.25	83	0.25	100
0.0	81.5	84	0.25	100
0.0	81.75	86	0.25	100
0.0	82.0	79	0.25	92
0.0	82.25	60	0.23	92
0.0	82.5	88	0.25	100
0.0	82.75	93	0.25	100
0.0	83.0	82	0.23	107
0.0	83.5	81	0.23	96
0.0	84.0	74	0.68	122
0.0	85.0	79	0.23	113
0.0	85.5	77	0.23	108
0.0	86.0	85	0.68	120
0.0	87.01	25	0.68	122
0.0	88.01	60	0.68	120
0.0	89.01	50	0.23	107
0.0	89.51	57	0.23	96
0.0	90.01	48	0.23	98
0.0	90.26	50	0.23	99
0.0	90.51	48	0.23	101
0.0	90.76	46	0.23	102
0.0	91.01	57	0.23	104
0.0	91.26	46	0.23	105
0.0	91.51	57	0.23	107
0.0	91.76	43	0.23	109
0.0	92.01	41	0.75	117
0.0	92.76	33	0.12	108
0.0	93.01	48	0.23	110
0.0	93.26	60	0.23	83
0.0	93.51	53	0.23	116
0.0	93.76	86	0.23	87
0.0	94.01	42	0.27	114
0.0	94.52	43	0.26	105
0.0	95.01	45	0.27	109
0.0	95.52	46	0.26	112
0.0	96.02	53	0.23	72
0.0	96.27	60	0.5	83
0.0	96.77	62	0.26	110
0.0	97.27	60	0.23	83
0.0	97.52	62	0.23	66
0.0	97.77	60	0.23	83
0.0	98.02	48	0.23	116
0.0	98.27	60	0.23	83
0.0	98.52	81	0.23	77
0.0	98.77	60	0.23	83
0.0	99.02	93	0.23	89
0.0	99.27	60	0.23	83
0.0	99.52	84	0.23	77
0.0	99.77	60	0.23	83
0.0	100.02	51	0.75	120
0.0	100.77	66	0.23	82
0.0	101.02	48	0.23	116
0.0	101.27	66	0.23	71
0.0	101.52	82	0.23	77
0.0	101.77	89	0.23	87
0.0	102.02	96	0.23	87
0.0	102.27	38	0.25	110
0.0	102.52	72	0.23	65
0.0	102.78	66	0.23	82
0.0	103.02	63	0.76	116
0.0	104.02	48	0.23	116
0.0	104.28	89	0.23	87
0.0	104.53	39	0.75	116
0.0	105.28	50	0.25	110
0.0	105.53	82	0.23	77
0.0	105.78	66	0.23	82
0.0	106.03	51	0.75	115
0.0	106.78	50	0.25	111
0.0	107.03	59	0.23	83
0.0	107.28	66	0.23	71
0.0	107.53	51	0.75	115
0.0	108.28	50	0.25	110
0.0	108.53	71	0.23	65
0.0	108.78	54	0.23	83
0.0	109.03	66	0.23	71
0.0	109.28	82	0.23	77
0.0	109.53	93	0.23	94
0.0	109.78	46	0.25	111
0.0	110.03	48	0.25	111
0.0	110.28	50	0.25	112
0.0	110.53	53	0.23	68
0.0	110.78	35	0.26	113
0.0	111.28	46	0.25	115
0.0	111.53	45	0.26	115
0.0	112.03	46	0.24	117
0.0	112.27	44	0.26	117
0.0	112.78	57	0.25	119
0.0	113.03	32	0.25	119
0.0	113.28	42	0.25	120
0.0	113.53	41	0.75	126
0.0	114.28	60	0.23	68
0.0	114.53	93	0.23	94
0.0	114.78	72	0.23	68
0.0	115.03	77	0.23	68
0.0	115.28	72	0.23	68
0.0	115.53	68	1.05	123
0.0	116.78	65	0.23	73
0.0	117.03	53	0.23	120
0.0	117.53	45	0.25	99
0.0	117.78	46	0.26	100
0.0	118.04	47	0.24	101
0.0	118.28	62	0.25	102
0.0	118.53	61	0.24	103
0.0	118.77	60	0.25	104
0.0	119.02	69	0.24	105
0.0	119.27	60	0.25	105
0.0	119.52	50	0.24	106
0.0	119.76	63	0.25	107
0.0	120.01	70	0.24	81
0.0	120.25	67	0.25	109
0.0	120.5	77	0.49	110
0.0	121.01	59	0.24	112
0.0	121.25	72	0.26	113
0.0	121.51	52	0.45	100
0.0	122.01	75	0.25	109
0.0	122.26	81	0.13	110
0.0	122.51	28	0.75	119
0.0	123.51	64	0.38	105
0.0	124.01	59	0.25	106
0.0	124.26	83	0.13	110
0.0	124.51	28	0.75	119
0.0	125.51	40	0.25	101
0.0	125.76	84	0.25	100
0.0	126.01	54	0.25	100
0.0	126.26	67	0.25	93
0.0	126.51	50	0.25	100
0.0	126.76	52	0.25	100
0.0	127.01	50	0.25	100
0.0	127.26	49	0.25	100
0.0	127.51	45	0.23	101
0.0	128.01	57	0.12	91
0.0	128.27	60	0.11	88
0.0	128.51	57	0.21	97
0.0	129.02	60	0.19	88
0.0	129.51	66	1.01	117
0.0	130.68	65	0.17	108
0.0	130.85	80	0.17	91
0.0	131.02	63	0.17	110
0.0	131.18	82	0.17	93
0.0	131.35	61	0.22	112
0.0	131.57	61	1.23	94
0.0	132.79	61	0.33	103
0.0	133.18	54	0.06	106
0.0	133.24	53	0.05	106
0.0	133.29	52	0.06	107
0.0	133.35	51	0.05	107
0.0	133.4	50	0.06	108
0.0	133.46	49	0.06	108
0.0	133.52	48	0.51	124
0.0	134.03	77	0.22	81
0.0	134.28	45	0.11	108
0.0	134.53	93	0.23	89
0.0	134.77	60	0.23	83
0.0	135.03	53	0.23	116
0.0	135.28	60	0.23	83
0.0	135.53	42	0.26	114
0.0	136.03	72	0.23	66
0.0	136.28	56	0.26	107
0.0	136.78	44	0.27	110
0.0	137.28	59	0.26	114
0.0	137.78	60	0.5	83
0.0	138.28	62	0.27	110
0.0	138.78	86	0.23	88
0.0	139.03	53	0.23	117
0.0	139.28	60	0.23	83
0.0	139.53	53	0.23	72
0.0	139.78	86	0.23	88
0.0	140.03	69	0.23	113
0.0	140.28	60	0.23	83
0.0	140.53	93	0.23	89
0.0	140.78	60	0.23	83
0.0	141.03	52	0.23	110
0.0	141.28	60	0.23	83
0.0	141.53	96	0.23	87
0.0	141.78	66	0.23	71
0.0	142.03	82	0.23	77
0.0	142.28	62	0.26	110
0.0	142.53	48	0.23	116
0.0	142.78	66	0.23	71
0.0	143.03	51	0.76	120
0.0	143.78	50	0.25	110
0.0	144.03	89	0.23	87
0.0	144.28	58	0.23	83
0.0	144.53	66	0.23	71
0.0	144.78	72	0.23	65
0.0	145.03	94	0.23	87
0.0	145.28	50	0.25	110
0.0	145.53	48	0.23	116
0.0	145.78	66	0.23	82
0.0	146.03	51	0.75	120
0.0	146.78	94	0.23	87
0.0	147.03	48	0.23	116
0.0	147.28	82	0.23	77
0.0	147.53	66	0.23	82
0.0	147.78	54	0.23	83
0.0	148.03	66	0.23	71
0.0	148.28	50	0.25	110
0.0	148.53	36	0.23	116
