Track	Start_Time	Pitch	Duration	Dynamic
0.0	443.94	44	11.38	69
0.0	455.92	44	11.35	77
0.0	467.98	44	5.01	77
0.0	473.94	45	4.02	45
0.0	478.88	61	1.22	41
0.0	480.96	57	1.04	37
0.0	482.94	51	2.33	57
0.0	485.92	44	4.6	73
0.0	491.02	60	0.8	41
0.0	491.9	37	10.87	17
0.0	502.92	64	0.52	33
0.0	503.94	48	10.76	17
0.0	514.94	66	0.56	37
0.0	515.94	37	4.13	69
0.0	520.96	64	1.04	29
0.0	523.02	61	1.38	37
0.0	524.94	57	2.19	37
0.0	527.94	47	5.31	57
0.0	533.92	47	5.06	45
0.0	539.85	40	11.07	69
0.0	551.21	71	0.23	49
0.0	551.73	51	11.04	41
0.0	563.15	71	0.32	65
0.0	563.75	52	4.88	41
0.0	569.69	72	1.17	53
0.0	571.77	68	1.04	57
0.0	573.78	64	1.04	37
0.0	575.69	44	4.92	65
0.0	580.71	68	0.44	25
0.0	581.69	37	3.65	37
0.0	585.73	68	1.08	25
0.0	587.67	74	2.06	65
0.0	590.76	62	1.98	41
0.0	592.73	69	0.96	17
0.0	593.71	44	4.54	41
0.0	598.81	68	1.07	37
0.0	600.77	64	1.94	29
0.0	603.71	64	1.04	25
0.0	604.76	68	2.14	17
0.0	607.71	68	1.16	53
0.0	609.73	65	1.04	33
0.0	611.76	61	2.58	37
0.0	614.76	61	2.41	49
0.0	617.67	61	2.19	49
0.0	620.76	72	1.85	65
0.0	622.71	69	0.99	25
0.0	624.63	65	1.06	29
0.0	626.73	61	2.4	17
0.0	629.76	61	2.04	29
0.0	632.73	61	2.21	57
0.0	635.77	61	2.32	57
0.0	638.67	54	2.23	61
0.0	641.71	61	2.34	49
0.0	644.73	61	2.48	41
0.0	647.67	49	4.71	49
0.0	652.69	68	1.1	37
0.0	654.75	66	1.44	29
0.0	656.69	61	1.97	37
0.0	658.78	69	0.77	29
0.0	659.71	51	8.15	41
0.0	668.69	52	1.33	33
0.0	670.73	68	1.1	13
0.0	672.78	64	1.85	33
0.0	674.76	50	1.99	49
0.0	676.76	66	1.13	57
0.0	678.71	63	1.85	53
0.0	680.69	37	1.08	53
0.0	682.75	64	1.15	41
0.0	684.69	61	1.01	53
0.0	686.69	54	2.22	57
0.0	689.71	32	2.46	61
0.0	692.77	30	2.07	57
0.0	695.69	44	5.45	57
0.0	701.67	44	4.35	49
0.0	706.67	63	0.25	37
0.0	707.75	37	7.98	29
0.0	716.73	44	1.98	65
0.0	719.15	44	0.23	69
0.0	719.73	44	8.13	69
0.0	728.75	44	1.98	93
0.0	731.15	44	0.25	57
0.0	731.73	44	8.17	85
0.0	740.69	44	1.81	69
0.0	742.63	73	1.01	61
0.0	743.65	44	8.71	89
0.0	752.94	44	0.33	61
0.0	753.94	54	1.02	61
0.0	754.98	52	0.9	53
0.0	756.04	44	8.38	49
0.0	764.94	44	2.08	77
0.0	767.42	44	0.19	57
0.0	767.94	44	8.5	57
0.0	776.96	44	2.02	69
0.0	779.38	44	0.23	69
0.0	779.92	44	10.96	69
0.0	791.9	44	5.25	77
0.0	797.9	44	1.25	37
0.0	799.83	44	1.17	37
0.0	801.96	44	4.31	37
0.0	807.03	37	2.31	41
0.0	810.08	49	8.88	45
0.0	0.0	37	10.77	77
0.0	11.96	56	1.16	69
0.0	14.0	64	1.08	61
0.0	17.98	56	1.21	33
0.0	20.98	56	1.15	45
0.0	22.94	64	1.11	33
0.0	25.03	61	1.02	37
0.0	26.96	57	2.75	49
0.0	30.03	42	4.39	57
0.0	36.02	44	5.3	89
0.0	41.96	56	2.01	69
0.0	44.0	63	1.92	57
0.0	46.04	60	1.0	37
0.0	48.01	49	10.63	25
0.0	59.4	68	0.33	61
0.0	60.01	36	10.1	33
0.0	71.42	68	0.21	41
0.0	71.94	37	4.18	69
0.0	77.88	42	3.99	25
0.0	83.87	35	5.38	61
0.0	89.98	47	5.1	25
0.0	95.92	52	11.96	45
0.0	108.01	40	10.02	57
0.0	118.86	64	0.56	53
0.0	119.94	38	10.56	53
0.0	131.36	67	0.27	53
0.0	131.92	36	2.13	69
0.0	134.92	35	2.04	49
0.0	136.96	64	2.17	53
0.0	139.98	64	1.13	45
0.0	141.96	61	1.46	25
0.0	143.9	47	5.96	49
0.0	149.92	40	2.98	89
0.0	152.9	64	1.31	85
0.0	154.98	61	0.91	61
0.0	155.9	66	5.17	57
0.0	161.87	42	4.48	37
0.0	166.96	61	1.0	25
0.0	168.9	62	1.24	53
0.0	171.87	62	1.13	41
0.0	174.92	63	2.1	61
0.0	177.92	63	1.88	41
0.0	179.96	59	2.46	53
0.0	182.92	59	2.14	45
0.0	185.9	55	1.23	53
0.0	187.96	67	0.96	53
0.0	188.94	52	1.4	45
0.0	191.85	47	11.3	33
0.0	203.96	72	5.73	53
0.0	209.94	59	2.55	53
0.0	212.96	40	1.25	89
0.0	215.92	47	4.11	49
0.0	220.92	66	1.15	41
0.0	222.96	62	1.79	53
0.0	224.92	59	2.33	49
0.0	227.92	59	2.4	49
0.0	231.01	59	2.23	53
0.0	233.9	57	2.51	45
0.0	236.92	57	2.52	41
0.0	239.9	55	2.49	29
0.0	242.94	55	2.44	45
0.0	245.96	54	2.48	61
0.0	248.92	54	2.15	37
0.0	251.94	42	5.94	25
0.0	257.94	37	4.98	57
0.0	262.96	56	0.94	25
0.0	263.92	42	10.29	45
0.0	274.88	69	0.58	37
0.0	276.0	61	2.46	45
0.0	278.92	61	2.56	45
0.0	281.92	61	2.46	49
0.0	284.94	61	2.65	41
0.0	287.94	73	4.25	89
0.0	293.98	39	2.07	69
0.0	296.94	49	1.77	53
0.0	299.92	36	8.29	37
0.0	308.98	48	2.07	37
0.0	311.92	49	4.49	45
0.0	316.94	73	1.06	65
0.0	318.94	66	1.55	53
0.0	320.96	61	2.52	37
0.0	323.92	44	0.96	49
0.0	324.96	60	2.13	37
0.0	328.92	63	1.05	45
0.0	331.85	63	1.11	25
0.0	334.98	63	1.94	41
0.0	337.09	60	0.97	13
0.0	338.96	56	1.13	49
0.0	340.98	63	1.11	73
0.0	342.96	60	1.92	57
0.0	345.0	54	1.67	57
0.0	346.96	63	1.02	57
0.0	348.0	44	11.33	61
0.0	359.92	32	11.29	61
0.0	372.04	44	11.42	57
0.0	384.04	44	11.17	73
0.0	395.98	61	1.01	89
0.0	397.94	64	0.92	49
0.0	398.94	70	0.94	53
0.0	399.92	67	1.0	57
0.0	400.92	73	1.02	53
0.0	402.94	76	1.15	49
0.0	404.92	79	1.21	53
0.0	406.94	82	0.19	89
0.0	407.94	44	35.27	105
0.0	443.94	32	11.25	69
0.0	455.92	48	1.46	61
0.0	457.9	56	1.04	53
0.0	459.9	56	1.17	53
0.0	461.85	50	2.07	69
0.0	463.92	57	1.93	53
0.0	465.88	54	1.08	41
0.0	466.98	57	1.21	45
0.0	469.01	54	1.02	37
0.0	470.92	57	1.11	57
0.0	472.98	54	0.52	57
0.0	473.96	49	1.31	69
0.0	475.88	61	2.02	57
0.0	477.92	52	0.98	41
0.0	479.94	30	4.44	57
0.0	484.88	61	0.35	33
0.0	485.94	51	1.44	53
0.0	487.94	60	1.08	41
0.0	489.98	56	1.03	49
0.0	491.92	49	10.73	13
0.0	503.38	68	0.25	33
0.0	503.94	44	10.92	73
0.0	515.38	68	0.27	53
0.0	515.94	49	3.81	53
0.0	519.96	61	1.78	57
0.0	521.94	30	3.72	69
0.0	525.96	61	0.93	49
0.0	527.03	66	0.99	57
0.0	528.98	59	1.98	37
0.0	531.96	59	1.37	57
0.0	533.92	35	4.9	57
0.0	538.94	63	0.5	41
0.0	539.85	52	10.98	33
0.0	551.73	39	10.92	57
0.0	562.71	69	0.5	49
0.0	563.76	59	2.17	61
0.0	566.63	59	2.17	53
0.0	569.71	51	1.67	41
0.0	572.73	73	1.43	57
0.0	574.78	68	0.95	41
0.0	576.71	66	1.04	25
0.0	578.73	63	1.7	41
0.0	581.69	49	3.23	25
0.0	586.71	73	0.85	41
0.0	587.69	42	4.51	33
0.0	593.71	72	3.73	77
0.0	597.71	66	1.17	45
0.0	599.75	49	14.07	41
0.0	614.77	54	1.76	57
0.0	616.71	69	2.06	41
0.0	619.73	69	1.11	41
0.0	621.73	66	1.31	45
0.0	623.6	49	14.19	33
0.0	638.69	42	2.07	57
0.0	640.78	69	2.08	45
0.0	643.75	69	1.17	37
0.0	645.71	66	1.71	37
0.0	647.67	37	4.98	57
0.0	653.71	30	4.06	41
0.0	659.73	39	7.92	57
0.0	667.75	69	1.09	5
0.0	669.71	64	2.13	25
0.0	673.77	68	1.1	53
0.0	675.77	62	1.9	41
0.0	677.73	48	2.05	41
0.0	680.69	49	0.99	37
0.0	683.69	54	2.19	57
0.0	687.69	61	1.27	65
0.0	689.71	44	2.35	57
0.0	692.79	57	2.5	73
0.0	695.69	32	5.38	77
0.0	701.69	54	2.56	57
0.0	704.71	54	1.97	49
0.0	707.77	52	1.46	45
0.0	709.75	61	0.92	37
0.0	710.71	56	1.16	65
0.0	712.67	64	1.27	37
0.0	714.6	61	1.13	17
0.0	716.73	56	0.98	45
0.0	718.67	64	0.6	49
0.0	719.75	36	11.33	61
0.0	731.75	56	1.07	57
0.0	733.71	61	0.92	37
0.0	734.73	68	0.98	17
0.0	735.75	64	1.03	33
0.0	737.75	68	1.0	17
0.0	738.81	76	0.82	5
0.0	739.65	73	1.04	53
0.0	740.71	80	0.92	69
0.0	741.77	76	0.84	13
0.0	743.08	44	0.19	73
0.0	743.67	72	1.13	89
0.0	745.83	69	1.05	49
0.0	746.92	72	1.04	85
0.0	748.88	69	1.04	41
0.0	750.92	66	0.92	61
0.0	751.92	57	2.08	61
0.0	755.46	44	0.19	69
0.0	756.05	37	11.16	41
0.0	767.96	72	0.95	81
0.0	768.92	75	0.92	37
0.0	769.9	69	1.17	25
0.0	771.92	66	0.92	33
0.0	772.88	69	0.98	5
0.0	773.88	63	1.17	65
0.0	775.94	60	0.48	49
0.0	776.98	57	0.92	69
0.0	777.98	56	0.71	49
0.0	778.94	54	0.33	77
0.0	779.94	61	1.31	77
0.0	781.92	61	1.17	41
0.0	783.94	61	1.27	41
0.0	785.92	49	6.79	77
0.0	792.94	49	2.91	41
0.0	795.94	52	8.19	33
0.0	807.04	49	2.26	37
0.0	810.1	37	8.88	37
0.0	0.01	56	1.18	57
0.0	2.0	64	1.19	41
0.0	3.94	61	1.15	41
0.0	5.98	56	1.88	41
0.0	8.07	64	1.06	33
0.0	10.0	61	1.04	41
0.0	11.96	47	10.83	53
0.0	23.98	57	1.08	61
0.0	25.98	64	1.81	29
0.0	28.0	61	1.05	41
0.0	30.04	30	4.08	77
0.0	36.02	56	1.42	49
0.0	38.03	66	1.16	53
0.0	40.0	61	0.98	53
0.0	41.96	32	4.58	61
0.0	48.03	44	10.37	65
0.0	60.01	48	10.25	13
0.0	71.96	68	4.17	77
0.0	77.88	30	3.85	45
0.0	83.88	47	5.44	57
0.0	89.98	57	1.52	49
0.0	92.9	57	0.69	41
0.0	94.0	59	0.92	25
0.0	95.94	64	1.24	53
0.0	97.94	64	1.92	45
0.0	99.92	59	1.27	29
0.0	101.9	56	1.13	41
0.0	104.01	64	1.22	53
0.0	106.01	59	1.18	49
0.0	108.01	52	10.02	25
0.0	119.34	67	0.33	85
0.0	119.94	67	7.17	101
0.0	127.92	65	2.27	37
0.0	131.94	67	5.94	81
0.0	137.92	46	4.69	37
0.0	143.9	54	2.54	57
0.0	146.98	54	1.96	41
0.0	148.96	62	1.06	41
0.0	150.98	59	1.1	37
0.0	152.86	43	3.1	57
0.0	156.88	59	1.39	45
0.0	159.88	59	1.18	49
0.0	161.87	66	6.21	53
0.0	169.9	66	2.08	33
0.0	172.94	66	2.13	49
0.0	175.92	66	1.1	57
0.0	178.92	66	1.1	37
0.0	180.98	64	2.17	29
0.0	183.96	64	2.07	61
0.0	188.94	40	1.65	45
0.0	191.86	35	11.2	41
0.0	204.96	64	2.15	49
0.0	207.9	64	2.17	45
0.0	211.98	67	1.02	61
0.0	213.96	64	1.17	41
0.0	215.92	59	2.38	49
0.0	218.96	59	2.4	49
0.0	221.96	44	3.09	37
0.0	226.85	65	1.15	41
0.0	229.05	61	1.79	57
0.0	231.92	61	2.38	73
0.0	235.0	61	2.05	37
0.0	237.94	61	1.08	37
0.0	239.92	47	5.26	25
0.0	245.96	66	4.08	49
0.0	251.94	30	6.0	33
0.0	257.94	49	2.52	37
0.0	260.98	49	2.08	37
0.0	263.94	30	10.23	53
0.0	276.02	73	4.86	69
0.0	280.9	71	2.27	17
0.0	283.96	71	1.13	33
0.0	285.96	68	1.31	33
0.0	287.35	73	0.32	41
0.0	287.94	42	5.0	41
0.0	293.98	51	2.04	53
0.0	296.94	61	2.04	49
0.0	299.92	44	8.4	77
0.0	308.98	63	1.88	57
0.0	310.94	68	0.35	33
0.0	311.94	37	4.69	49
0.0	317.92	30	2.3	57
0.0	320.98	73	1.9	57
0.0	322.9	70	1.0	33
0.0	323.92	32	0.99	49
0.0	326.9	68	2.08	49
0.0	329.92	69	1.79	65
0.0	332.96	66	1.21	57
0.0	335.94	44	11.31	53
0.0	348.01	52	1.02	69
0.0	349.03	64	2.56	61
0.0	352.0	64	2.75	69
0.0	354.98	64	2.29	45
0.0	357.9	64	2.18	53
0.0	360.96	52	2.71	53
0.0	363.98	52	2.59	49
0.0	366.9	52	2.55	57
0.0	369.98	52	1.21	85
0.0	372.05	32	11.35	57
0.0	384.04	52	0.92	69
0.0	385.03	61	0.94	57
0.0	385.98	56	0.81	53
0.0	386.98	64	0.92	61
0.0	387.94	61	0.77	49
0.0	388.94	68	1.0	53
0.0	390.96	73	1.44	49
0.0	392.96	76	1.19	53
0.0	394.98	68	0.25	49
0.0	395.98	32	11.28	53
0.0	407.96	32	35.17	93
0.0	443.96	48	1.4	77
0.0	445.9	56	1.07	41
0.0	447.92	56	1.13	53
0.0	449.94	51	2.13	69
0.0	452.92	49	2.09	77
0.0	455.92	32	11.23	77
0.0	467.98	32	4.89	85
0.0	473.96	33	4.19	45
0.0	479.94	42	4.59	37
0.0	485.94	32	4.43	61
0.0	491.94	52	2.21	45
0.0	495.0	56	1.0	37
0.0	496.96	64	1.98	41
0.0	499.94	64	1.37	41
0.0	502.01	61	1.31	33
0.0	503.94	36	10.7	41
0.0	515.96	56	2.48	61
0.0	518.98	56	1.98	45
0.0	521.94	42	3.83	57
0.0	527.96	35	5.27	53
0.0	533.92	66	1.25	53
0.0	535.98	63	0.25	41
0.0	536.9	57	0.63	37
0.0	537.94	59	1.05	33
0.0	539.86	56	1.27	49
0.0	541.79	64	0.98	41
0.0	543.65	64	1.22	33
0.0	545.67	59	2.21	61
0.0	548.71	59	2.6	49
0.0	551.75	71	4.46	77
0.0	556.73	69	2.13	33
0.0	559.75	69	1.07	37
0.0	561.67	66	1.12	29
0.0	563.76	40	4.81	65
0.0	568.57	68	1.2	37
0.0	570.73	66	1.19	29
0.0	572.73	37	1.64	57
0.0	575.69	36	4.56	33
0.0	581.71	64	2.19	33
0.0	584.71	64	2.15	33
0.0	587.69	30	4.33	53
0.0	593.71	32	4.4	53
0.0	599.76	73	1.94	61
0.0	601.78	68	1.87	25
0.0	605.73	61	2.26	45
0.0	608.71	61	2.46	49
0.0	611.76	74	7.48	49
0.0	620.76	54	1.29	49
0.0	623.61	37	14.1	41
0.0	637.71	69	2.02	41
0.0	641.73	57	2.0	69
0.0	644.73	54	1.77	49
0.0	646.71	69	1.04	25
0.0	648.73	65	1.26	49
0.0	650.71	61	2.38	41
0.0	653.71	42	4.17	13
0.0	659.73	71	7.99	37
0.0	668.71	59	2.11	37
0.0	671.71	37	1.94	69
0.0	674.76	38	2.02	69
0.0	677.73	56	2.49	57
0.0	680.71	56	2.19	57
0.0	683.71	66	5.03	65
0.0	689.75	68	2.04	53
0.0	692.8	42	2.08	17
0.0	695.71	56	2.61	53
0.0	698.81	56	2.29	49
0.0	701.69	32	4.21	69
0.0	707.78	61	1.14	53
0.0	711.69	61	1.02	37
0.0	713.71	56	0.99	33
0.0	715.71	64	1.06	45
0.0	717.67	61	1.02	45
0.0	719.77	56	1.08	53
0.0	721.73	66	1.96	13
0.0	723.78	63	0.92	25
0.0	725.76	56	0.89	33
0.0	726.65	63	1.06	37
0.0	727.76	66	1.04	37
0.0	729.77	63	0.98	13
0.0	731.75	37	9.19	93
0.0	743.67	32	11.35	73
0.0	756.06	52	1.13	45
0.0	758.05	61	0.88	29
0.0	758.96	68	0.99	57
0.0	759.96	64	1.13	45
0.0	761.94	68	1.6	49
0.0	763.94	73	1.21	37
0.0	765.98	76	0.94	41
0.0	766.96	73	0.88	73
0.0	767.96	32	9.18	81
0.0	779.94	52	1.15	61
0.0	782.96	64	1.77	53
0.0	784.96	56	2.56	57
0.0	787.88	56	1.27	33
0.0	789.85	56	2.3	33
0.0	793.88	52	1.13	41
0.0	796.92	49	1.29	41
0.0	798.98	49	6.0	33
0.0	807.05	61	2.21	37
0.0	810.11	61	8.83	61
0.0	1.03	61	1.02	53
0.0	3.02	56	1.05	37
0.0	5.02	64	2.08	33
0.0	9.0	56	1.11	37
0.0	11.98	35	10.94	65
0.0	24.0	33	4.32	37
0.0	30.04	57	2.21	81
0.0	34.04	62	1.38	45
0.0	36.03	32	5.17	73
0.0	42.98	60	1.19	49
0.0	45.02	54	2.15	57
0.0	48.04	52	1.81	57
0.0	49.98	61	1.08	53
0.0	52.04	61	1.08	49
0.0	54.01	56	1.31	29
0.0	55.98	64	1.18	33
0.0	57.94	61	1.58	37
0.0	60.01	56	2.48	61
0.0	62.9	56	2.38	29
0.0	65.96	56	1.88	33
0.0	67.92	66	1.15	33
0.0	70.01	63	1.14	41
0.0	71.96	49	3.92	49
0.0	75.96	61	1.14	33
0.0	77.9	69	4.13	65
0.0	83.9	56	2.38	33
0.0	86.98	56	2.09	53
0.0	89.98	35	4.96	29
0.0	95.94	56	2.04	29
0.0	98.92	56	1.35	37
0.0	100.96	64	1.19	33
0.0	102.96	59	1.14	41
0.0	105.01	56	1.06	41
0.0	107.01	64	0.85	45
0.0	108.94	59	1.15	61
0.0	111.98	59	2.1	45
0.0	114.94	59	1.38	49
0.0	116.9	67	1.95	61
0.0	119.94	55	2.59	69
0.0	122.9	55	2.58	65
0.0	125.92	55	2.4	49
0.0	128.88	55	2.68	61
0.0	131.94	55	2.54	53
0.0	134.94	55	2.55	53
0.0	137.94	55	2.17	53
0.0	140.94	54	2.47	37
0.0	143.9	35	6.02	61
0.0	152.88	52	1.68	53
0.0	155.92	42	5.17	41
0.0	161.87	30	4.3	69
0.0	167.94	47	13.78	41
0.0	181.96	67	2.09	37
0.0	184.88	67	2.23	41
0.0	188.94	59	2.35	53
0.0	191.88	59	2.51	37
0.0	194.9	59	2.36	45
0.0	198.92	63	2.1	57
0.0	201.92	63	1.4	41
0.0	205.94	67	2.19	49
0.0	208.92	67	2.19	65
0.0	212.96	52	1.06	53
0.0	215.92	71	5.06	77
0.0	221.96	59	2.48	33
0.0	227.92	29	5.17	45
0.0	233.9	69	2.19	41
0.0	239.92	35	5.21	41
0.0	245.98	36	4.56	69
0.0	251.96	61	4.46	61
0.0	256.88	57	1.16	49
0.0	258.88	54	1.23	57
0.0	261.96	53	0.94	33
0.0	263.94	54	1.38	53
0.0	266.92	57	1.92	49
0.0	268.94	66	1.01	49
0.0	270.94	66	1.19	25
0.0	272.96	61	2.82	37
0.0	276.05	41	10.35	5
0.0	287.96	61	2.44	65
0.0	290.96	61	2.11	77
0.0	293.98	60	1.89	49
0.0	295.96	69	1.15	41
0.0	297.96	66	1.61	53
0.0	299.94	48	8.4	33
0.0	308.98	44	2.1	41
0.0	311.96	44	4.56	89
0.0	317.92	75	1.46	69
0.0	319.98	69	1.04	45
0.0	321.96	64	1.92	33
0.0	338.02	63	1.02	49
0.0	339.96	60	1.08	41
0.0	341.98	57	2.0	69
0.0	345.94	60	1.04	49
0.0	350.0	68	1.9	73
0.0	353.01	68	2.4	53
0.0	355.96	68	2.02	61
0.0	358.94	68	1.1	61
0.0	361.92	56	2.38	57
0.0	364.9	56	2.46	69
0.0	367.92	56	2.27	77
0.0	370.96	56	1.16	53
0.0	373.03	57	1.42	61
0.0	377.98	60	1.06	69
0.0	379.92	63	1.26	57
0.0	381.94	66	1.04	53
0.0	389.87	64	4.82	53
0.0	396.98	67	0.94	53
0.0	401.92	70	0.97	57
0.0	403.94	73	1.19	49
0.0	405.92	76	1.0	57
0.0	409.96	69	0.96	69
0.0	411.94	72	1.04	61
0.0	413.9	75	1.02	57
0.0	415.86	78	1.14	57
0.0	417.94	81	1.13	49
0.0	419.94	84	1.05	37
0.0	421.94	81	1.04	49
0.0	423.9	78	1.12	37
0.0	426.86	69	1.06	41
0.0	429.94	69	0.99	53
0.0	434.92	57	1.13	53
0.0	437.92	57	1.35	69
0.0	439.92	54	1.04	57
0.0	441.88	54	1.16	41
0.0	444.98	54	1.09	41
0.0	446.92	57	1.06	65
0.0	449.0	54	1.09	57
0.0	450.94	54	1.07	37
0.0	453.98	54	1.04	53
0.0	457.01	54	1.04	37
0.0	458.9	57	1.6	69
0.0	460.98	54	1.0	41
0.0	462.88	54	1.48	57
0.0	464.94	49	2.07	89
0.0	468.0	48	4.9	57
0.0	474.96	52	1.15	49
0.0	476.92	49	1.67	53
0.0	479.94	51	1.11	77
0.0	481.9	61	1.86	37
0.0	483.82	57	1.15	33
0.0	486.86	56	1.17	53
0.0	488.98	51	1.13	49
0.0	491.98	44	10.65	33
0.0	503.98	68	1.96	57
0.0	506.03	66	2.0	1
0.0	508.94	66	2.05	53
0.0	511.94	66	1.15	53
0.0	513.94	63	1.48	53
0.0	515.98	68	4.6	69
0.0	521.98	57	2.17	45
0.0	527.98	56	2.48	41
0.0	530.94	56	2.31	57
0.0	533.92	57	1.38	57
0.0	536.92	71	1.06	57
0.0	539.86	64	1.18	65
0.0	542.71	59	2.3	53
0.0	546.63	64	1.47	33
0.0	548.73	71	2.07	89
0.0	551.77	59	2.4	37
0.0	554.69	59	2.15	45
0.0	557.73	59	1.98	45
0.0	560.67	71	1.5	77
0.0	563.76	71	4.06	81
0.0	569.71	39	1.75	57
0.0	572.75	61	1.71	49
0.0	575.71	63	2.13	37
0.0	579.73	66	1.09	17
0.0	581.73	76	2.11	17
0.0	587.71	62	2.19	29
0.0	591.73	66	2.06	29
0.0	594.69	66	1.06	13
0.0	596.75	60	1.9	49
0.0	599.76	37	13.97	57
0.0	613.79	69	2.32	45
0.0	617.69	45	1.48	45
0.0	620.77	42	1.38	53
0.0	623.63	73	4.98	57
0.0	628.67	68	2.25	37
0.0	631.73	68	1.1	37
0.0	633.76	65	1.04	45
0.0	635.77	74	6.73	65
0.0	642.79	66	1.88	37
0.0	644.75	42	1.9	53
0.0	647.67	73	5.21	57
0.0	653.73	61	2.18	41
0.0	657.76	66	1.06	33
0.0	659.75	59	2.36	25
0.0	662.71	59	2.37	49
