Track	Start_Time	Pitch	Duration	Dynamic
1.0	254.920	49	2.160	37
0.0	254.920	49	2.160	37
1.0	255.900	54	1.480	49
0.0	255.900	54	1.480	49
0.0	256.880	57	1.160	49
1.0	256.880	57	1.160	49
1.0	257.940	49	2.520	37
0.0	257.940	49	2.520	37
0.0	257.940	61	2.190	65
1.0	257.940	61	2.190	65
1.0	257.940	37	4.980	57
0.0	257.940	37	4.980	57
0.0	258.880	54	1.230	57
1.0	258.880	54	1.230	57
1.0	259.940	56	2.500	41
0.0	259.940	56	2.500	41
0.0	260.980	49	2.800	37
1.0	260.980	61	3.100	37
1.0	260.980	49	2.800	37
0.0	260.980	61	3.100	37
1.0	261.960	53	0.940	33
0.0	261.960	53	0.940	33
0.0	262.960	56	0.940	25
1.0	262.960	56	0.940	25
0.0	263.920	42	10.290	45
1.0	263.920	42	10.290	45
1.0	263.940	54	1.380	53
1.0	263.940	30	10.230	53
0.0	263.940	30	10.230	53
0.0	263.940	54	1.380	53
1.0	264.900	57	0.990	45
0.0	264.900	57	0.990	45
1.0	265.940	61	1.100	37
0.0	265.940	61	1.100	37
1.0	266.920	57	1.920	49
0.0	266.920	57	1.920	49
0.0	267.920	61	1.150	37
1.0	267.920	61	1.150	37
1.0	268.940	66	1.100	49
0.0	268.940	66	1.100	49
1.0	269.960	61	1.310	57
0.0	269.960	61	1.310	57
1.0	270.940	66	1.190	25
0.0	270.940	66	1.190	25
0.0	272.0	69	1.700	5
1.0	272.0	69	1.700	5
1.0	272.960	73	1.940	49
1.0	272.960	61	2.820	37
0.0	272.960	73	1.940	49
0.0	272.960	61	2.820	37
0.0	273.960	66	1.250	25
1.0	273.960	66	1.250	25
1.0	274.880	69	0.580	37
0.0	274.880	69	0.580	37
1.0	275.420	73	0.230	57
0.0	275.420	73	0.230	57
0.0	276.0	53	10.690	81
0.0	276.0	61	2.460	45
1.0	276.0	61	2.460	45
1.0	276.0	53	10.690	81
0.0	276.200	73	4.860	69
1.0	276.200	73	4.860	69
0.0	276.500	41	10.350	5
1.0	276.500	41	10.350	5
1.0	277.700	68	1.970	29
0.0	277.700	68	1.970	29
1.0	277.980	71	1.940	17
0.0	277.980	71	1.940	17
1.0	278.920	61	2.560	45
0.0	278.920	61	2.560	45
0.0	279.980	68	2.300	1
1.0	279.980	68	2.300	1
0.0	280.900	71	2.270	17
1.0	280.900	71	2.270	17
1.0	281.920	61	2.460	49
0.0	281.920	61	2.460	49
0.0	282.940	68	1.540	25
1.0	282.940	68	1.540	25
1.0	283.960	71	1.130	33
0.0	283.960	71	1.130	33
1.0	284.940	61	2.650	41
0.0	284.940	73	1.850	57
0.0	284.940	61	2.650	41
1.0	284.940	73	1.850	57
0.0	285.960	68	1.310	33
1.0	285.960	68	1.310	33
1.0	286.880	71	0.600	1
0.0	286.880	71	0.600	1
0.0	287.350	73	0.320	41
1.0	287.350	73	0.320	41
0.0	287.940	73	4.250	89
0.0	287.940	42	5.0	41
1.0	287.940	54	4.860	41
1.0	287.940	42	5.0	41
1.0	287.940	73	4.250	89
0.0	287.940	54	4.860	41
1.0	287.960	61	2.440	65
0.0	287.960	61	2.440	65
0.0	288.960	66	1.550	17
1.0	288.960	66	1.550	17
1.0	289.960	69	2.230	49
0.0	289.960	69	2.230	49
1.0	290.960	61	2.110	77
0.0	290.960	61	2.110	77
1.0	291.940	66	1.150	61
0.0	291.940	66	1.150	61
1.0	292.960	69	1.150	65
0.0	292.960	69	1.150	65
0.0	293.980	72	1.650	65
0.0	293.980	51	2.400	53
1.0	293.980	39	2.700	69
1.0	293.980	51	2.400	53
0.0	293.980	39	2.700	69
1.0	293.980	60	1.890	49
1.0	293.980	72	1.650	65
0.0	293.980	60	1.890	49
1.0	294.980	66	1.600	49
0.0	294.980	66	1.600	49
1.0	295.960	69	1.150	41
0.0	295.960	69	1.150	41
1.0	296.940	61	2.400	49
0.0	296.940	49	1.770	53
1.0	296.940	49	1.770	53
1.0	296.940	37	2.0	69
0.0	296.940	61	2.400	49
0.0	296.940	37	2.0	69
1.0	296.940	73	1.960	57
0.0	296.940	73	1.960	57
0.0	297.960	66	1.610	53
1.0	297.960	66	1.610	53
0.0	298.960	69	1.700	69
1.0	298.960	69	1.700	69
1.0	299.920	36	8.290	37
0.0	299.920	44	8.400	77
0.0	299.920	36	8.290	37
1.0	299.920	44	8.400	77
0.0	299.940	75	7.550	73
0.0	299.940	48	8.400	33
1.0	299.940	75	7.550	73
1.0	299.940	48	8.400	33
1.0	299.960	63	2.420	53
0.0	299.960	63	2.420	53
1.0	301.0	66	1.800	37
0.0	301.0	66	1.800	37
0.0	301.900	68	2.310	37
1.0	301.900	68	2.310	37
0.0	302.920	63	2.480	29
1.0	302.920	63	2.480	29
0.0	303.960	66	1.100	25
1.0	303.960	66	1.100	25
